paperId_dblp,title_dblp,authors_dblp,venue_dblp,year_dblp,cleaned_title_dblp,cleaned_authors_dblp,index_dblp
53e9a34ab7602d9702c5457c,Illuminating the Dark Side of Web Services.,Michael L. Brodie,VLDB,2003,illuminating the dark side of web services,michael l brodie,769
53e9ae7db7602d970389939e,What Use is Statistics for Massive Data?,Diane Lambert,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,2000,what use is statistics for massive data,diane lambert,1776
53e9ab2bb7602d97034b43d0,Multidimensional data modeling for location-based services.,"Christian S. Jensen, Augustas Kligys, Torben Bach Pedersen, Igor Timko",VLDB J.,2004,multidimensional data modeling for location based services,christian s jensen augustas kligys torben bach pedersen igor timko,1279
53e99b26b7602d97023bfae5,Multigranularity Locking in Multiple Job Classes Transaction Processing System.,"Shan-hoi Ng, Sheung-lun Hung",SIGMOD Record,1995,multigranularity locking in multiple job classes transaction processing system,shan hoi ng sheung lun hung,87
53e99ffcb7602d97028e082c,Capturing both Types and Constraints in Data Integration.,"Michael Benedikt, Chee Yong Chan, Wenfei Fan, Juliana Freire, Rajeev Rastogi",SIGMOD Conference,2003,capturing both types and constraints in data integration,michael benedikt chee yong chan wenfei fan juliana freire rajeev rastogi,1244
53e9af19b7602d9703951a47,Partitioned Garbage Collection of Large Object Store.,"Umesh Maheshwari, Barbara Liskov",SIGMOD Conference,1997,partitioned garbage collection of large object store,umesh maheshwari barbara liskov,1053
53e9be51b7602d9704b13004,"The gRNA: A Highly Programmable Infrastructure for Prototyping, Developing and Deploying Genomics-Centric Applications.","Amey V. Laud, Sourav S. Bhowmick, Pedro Cruz, Dadabhai T. Singh, George Rajesh",VLDB,2002,the grna a highly programmable infrastructure for prototyping developing and deploying genomics centric applications,amey v laud sourav s bhowmick pedro cruz dadabhai t singh george rajesh,1536
53e99a52b7602d97022b6cc9,ACM-SIGMOD Digital Review.,H. V. Jagadish,SIGMOD Record,2000,acm sigmod digital review,h v jagadish,734
53e9ad63b7602d970374bbc7,A Holistic Paradigm for Large Scale Schema Matching.,"Bin He, Kevin Chen-Chuan Chang",SIGMOD Record,2004,a holistic paradigm for large scale schema matching,bin he kevin chen chuan chang,860
53e9b512b7602d970404692b,Supervised Wrapper Generation with Lixto.,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",VLDB,2001,supervised wrapper generation with lixto,robert baumgartner sergio flesca georg gottlob,1833
53e9a051b7602d970293978d,"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote).","Meridith A. Lane, James L. Edwards, Ebbe Nielsen",VLDB,2000,biodiversity informatics the challenge of rapid development large databases and complex data keynote,meridith a lane james l edwards ebbe nielsen,597
53e9996eb7602d97021acf4b,Cache Fusion: Extending Shared-Disk Clusters with Shared Caches.,"Tirthankar Lahiri, Vinay Srihari, Wilson Chan, N. MacNaughton, Sashikanth Chandrasekaran",VLDB,2001,cache fusion extending shared disk clusters with shared caches,tirthankar lahiri vinay srihari wilson chan n macnaughton sashikanth chandrasekaran,1877
53e9b500b7602d970402f387,Maximizing the Output Rate of Multi-Way Join Queries over Streaming Information Sources.,"Stratis Viglas, Jeffrey F. Naughton, Josef Burger",VLDB,2003,maximizing the output rate of multi way join queries over streaming information sources,stratis viglas jeffrey f naughton josef burger,1856
53e9a24db7602d9702b5387f,BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems.,"Amarnath Gupta, Bertram Ludäscher, Maryann E. Martone",SIGMOD Conference,2003,birn m a semantic mediator for solving real world neuroscience problems,amarnath gupta bertram lud scher maryann e martone,1478
53e9b4d4b7602d9703ff52c9,SMART: Making DB2 (More) Autonomic.,"Guy M. Lohman, Sam Lightstone",VLDB,2002,smart making db2 more autonomic,guy m lohman sam lightstone,1421
53e9b2b1b7602d9703d590d1,Building Hierarchical Classifiers Using Class Proximity.,"Ke Wang, Senqiang Zhou, Shiang Chen Liew",VLDB,1999,building hierarchical classifiers using class proximity,ke wang senqiang zhou shiang chen liew,1123
53e998cdb7602d9702105a86,Star-Cubing: Computing Iceberg Cubes by Top-Down and Bottom-Up Integration.,"Dong Xin, Jiawei Han, Xiaolei Li, Benjamin W. Wah",VLDB,2003,star cubing computing iceberg cubes by top down and bottom up integration,dong xin jiawei han xiaolei li benjamin w wah,1389
53e9aa6eb7602d97033e467d,An Overview and Classification of Mediated Query Systems.,"Ruxandra Domenig, Klaus R. Dittrich",SIGMOD Record,1999,an overview and classification of mediated query systems,ruxandra domenig klaus r dittrich,376
53e9bac1b7602d97046eec1e,Review - Aqua: A Fast Decision Support Systems Using Approximate Query Answers.,H. V. Jagadish,ACM SIGMOD Digital Review,1999,review aqua a fast decision support systems using approximate query answers,h v jagadish,1709
53e9ac28b7602d97035ea67a,UnQL: A Query Language and Algebra for Semistructured Data Based on Structural Recursion.,"Peter Buneman, Mary F. Fernandez, Dan Suciu",VLDB J.,2000,unql a query language and algebra for semistructured data based on structural recursion,peter buneman mary f fernandez dan suciu,1324
53e9ac28b7602d97035ed764,Calls for Papers and Announcements.,"",SIGMOD Record,1995,calls for papers and announcements,"",637
53e99ad7b7602d970235ad0c,Two-Body Job Searches.,"Marianne Winslett, Xiaosong Ma, Ting Yu",SIGMOD Record,2003,two body job searches,marianne winslett xiaosong ma ting yu,2106
53e9bdfdb7602d9704aad9fa,Mining Email Content for Author Identification Forensics.,"Olivier Y. de Vel, Alison Anderson, Malcolm Corney, George M. Mohay",SIGMOD Record,2001,mining email content for author identification forensics,olivier y de vel alison anderson malcolm corney george m mohay,519
53e9b4efb7602d970401a8a0,Simulation data as data streams.,"Ghaleb Abdulla, Terence Critchlow, William Arrighi",SIGMOD Record,2004,simulation data as data streams,ghaleb abdulla terence critchlow william arrighi,76
53e9aed1b7602d97038fac02,Phoenix Project: Fault-Tolerant Applications.,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,phoenix project fault tolerant applications,roger s barga david b lomet,55
53e9bc87b7602d97049067f2,SQL/CLI - A New Binding Style for SQL.,"Murali Venkatrao, Michael Pizzo",SIGMOD Record,1995,sql cli a new binding style for sql,murali venkatrao michael pizzo,306
53e99d65b7602d970262044d,Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations.,"Vanja Josifovski, Tore Risch",VLDB,1999,integrating heterogenous overlapping databases through object oriented transformations,vanja josifovski tore risch,239
53e99aa6b7602d970231e911,Interview with Michael Stonebraker.,Marianne Winslett,SIGMOD Record,2003,interview with michael stonebraker,marianne winslett,2123
53e9a40eb7602d9702d2c1fa,Work and Information Practices in the Sciences of Biodiversity.,Geoffrey C. Bowker,VLDB,2000,work and information practices in the sciences of biodiversity,geoffrey c bowker,243
53e9b991b7602d97045848ab,Constraints for Semi-structured Data and XML.,"Peter Buneman, Wenfei Fan, Jérôme Siméon, Scott Weinstein",SIGMOD Record,2001,constraints for semi structured data and xml,peter buneman wenfei fan j r me sim on scott weinstein,16
53e9ac95b7602d970366b9bb,Using the Structure of Web Sites for Automatic Segmentation of Tables.,"Kristina Lerman, Lise Getoor, Steven Minton, Craig A. Knoblock",SIGMOD Conference,2004,using the structure of web sites for automatic segmentation of tables,kristina lerman lise getoor steven minton craig a knoblock,1729
53e9b6a2b7602d97042174ec,Report on NGITS'99: The 4th International Workshop on Next Generation Information Technologies and Systems.,Opher Etzion,SIGMOD Record,1999,report on ngits 99 the 4th international workshop on next generation information technologies and systems,opher etzion,278
53e9b061b7602d9703ac4f49,"Very Large Databases: How Large, How Different?",David Vaskevitch,VLDB,1995,very large databases how large how different,david vaskevitch,1098
53e9a7eab7602d97031283f1,Closing the key loophole in MLS databases.,"Nenad Jukic, Svetlozar Nestorov, Susan V. Vrbsky",SIGMOD Record,2003,closing the key loophole in mls databases,nenad jukic svetlozar nestorov susan v vrbsky,674
53e9b95bb7602d9704544971,Mediator Languages - a Proposal for a Standard.,"Peter Buneman, Louiqa Raschid, Jeffrey D. Ullman",SIGMOD Record,1997,mediator languages a proposal for a standard,peter buneman louiqa raschid jeffrey d ullman,367
53e9ae90b7602d97038aefb8,Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations.,"Yun-Wu Huang, Ning Jing, Elke A. Rundensteiner",VLDB,1997,spatial joins using r trees breadth first traversal with global optimizations,yun wu huang ning jing elke a rundensteiner,1888
53e9b87fb7602d9704451191,MineSet(tm): A System for High-End Data Mining and Visualization.,"",VLDB,1996,mineset tm a system for high end data mining and visualization,"",897
53e9a576b7602d9702e9eb6c,Database System Extensions for Decision Support: the AXL Approach.,"Haixun Wang, Carlo Zaniolo",ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,2000,database system extensions for decision support the axl approach,haixun wang carlo zaniolo,1766
53e99beab7602d9702493ce9,HMAP - A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences.,"Carlo Combi, Giuseppe Pozzi",VLDB J.,2001,hmap a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,carlo combi giuseppe pozzi,1145
53e9b03db7602d9703a9bd57,FleXPath: Flexible Structure and Full-Text Querying for XML.,"Sihem Amer-Yahia, Laks V. S. Lakshmanan, Shashank Pandit",SIGMOD Conference,2004,flexpath flexible structure and full text querying for xml,sihem amer yahia laks v s lakshmanan shashank pandit,1944
53e9b9eeb7602d97045ec15b,Bridging Heterogeneity: Research and Practice of Database Middleware Technology.,"Fernando de Ferreira Rezende, Günter Sauter",VLDB,1998,bridging heterogeneity research and practice of database middleware technology,fernando de ferreira rezende g nter sauter,2017
53e9a0a6b7602d97029901cd,Exploiting Versions for Handling Updates in Broadcast Disks.,"Evaggelia Pitoura, Panos K. Chrysanthis",VLDB,1999,exploiting versions for handling updates in broadcast disks,evaggelia pitoura panos k chrysanthis,472
53e9b4b4b7602d9703fcbc3d,Query Processing in Spatial Network Databases.,"Dimitris Papadias, Jun Zhang 0005, Nikos Mamoulis, Yufei Tao",VLDB,2003,query processing in spatial network databases,dimitris papadias jun zhang 0005 nikos mamoulis yufei tao,777
53e9af0cb7602d9703940b40,"Identifying Similarities, Periodicities and Bursts for Online Search Queries.","Michail Vlachos, Christopher Meek, Zografoula Vagena, Dimitrios Gunopulos",SIGMOD Conference,2004,identifying similarities periodicities and bursts for online search queries,michail vlachos christopher meek zografoula vagena dimitrios gunopulos,352
53e9aed1b7602d97038fced2,Transactional Publish / Subscribe: The Proactive Multicast of Database Changes.,Arvola Chan,SIGMOD Conference,1998,transactional publish subscribe the proactive multicast of database changes,arvola chan,1469
53e9b8ccb7602d97044ac4e8,Issues in Network Management in the Next Millennium.,"Michael L. Brodie, Surajit Chaudhuri",VLDB,1999,issues in network management in the next millennium,michael l brodie surajit chaudhuri,1137
53e9a5beb7602d9702ee9d35,Review - Authoritative Sources in a Hyperlinked Environment.,Alberto O. Mendelzon,ACM SIGMOD Digital Review,2000,review authoritative sources in a hyperlinked environment,alberto o mendelzon,1651
53e99f20b7602d97027eb309,Efficient XML-to-SQL Query Translation: Where to Add the Intelligence?,"Rajasekar Krishnamurthy, Raghav Kaushik, Jeffrey F. Naughton",VLDB,2004,efficient xml to sql query translation where to add the intelligence,rajasekar krishnamurthy raghav kaushik jeffrey f naughton,1582
53e99afdb7602d970238b12c,SIGMOD 2001 Industry Sessions.,"Guy M. Lohman, César A. Galindo-Legaria, Michael J. Franklin, Leonard J. Seligman",SIGMOD Record,2001,sigmod 2001 industry sessions,guy m lohman c sar a galindo legaria michael j franklin leonard j seligman,1368
53e99beab7602d9702491f3b,Why Decision Support Fails and How To Fix It.,"Ralph Kimball, Kevin Strehlo",SIGMOD Record,1995,why decision support fails and how to fix it,ralph kimball kevin strehlo,314
53e9ac70b7602d9703640f3d,Query Decomposition and View Maintenance for Query Languages for Unstructured Data.,Dan Suciu,VLDB,1996,query decomposition and view maintenance for query languages for unstructured data,dan suciu,1375
53e9a718b7602d970304d814,Report on the 5th international workshop on the design and management of data warehouses (DMDW'03).,"Hans-Joachim Lenz, Panos Vassiliadis, Manfred A. Jeusfeld, Martin Staudt",SIGMOD Record,2003,report on the 5th international workshop on the design and management of data warehouses dmdw 03,hans joachim lenz panos vassiliadis manfred a jeusfeld martin staudt,4
53e9bc96b7602d97049143e6,"PowerBookmarks: A System for Personalizable Web Information Organization, Sharing, and Management.","Wen-Syan Li, Quoc Vu, Edward Y. Chang, Divyakant Agrawal, Kyoji Hirata, Sougata Mukherjea, Yi-Leh Wu, Corey Bufi, Kevin Chen-Chuan Chang, Yoshinori Hara, Reiko Ito, Yutaka Kimura, Kazuyuki Shimazu, Yukiyoshi Saito",SIGMOD Conference,1999,powerbookmarks a system for personalizable web information organization sharing and management,wen syan li quoc vu edward y chang divyakant agrawal kyoji hirata sougata mukherjea yi leh wu corey bufi kevin chen chuan chang yoshinori hara reiko ito yutaka kimura kazuyuki shimazu yukiyoshi saito,1495
53e9b768b7602d970430e1a3,Buffering Accesses to Memory-Resident Index Structures.,"Jingren Zhou, Kenneth A. Ross",VLDB,2003,buffering accesses to memory resident index structures,jingren zhou kenneth a ross,1569
53e99e04b7602d97026c6306,ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection.,"Daniel Barbará, Julia Couto, Sushil Jajodia, Ningning Wu",SIGMOD Record,2001,adam a testbed for exploring the use of data mining in intrusion detection,daniel barbar julia couto sushil jajodia ningning wu,298
53e9b607b7602d970415bd12,Novel Approaches in Query Processing for Moving Object Trajectories.,"Dieter Pfoser, Christian S. Jensen, Yannis Theodoridis",VLDB,2000,novel approaches in query processing for moving object trajectories,dieter pfoser christian s jensen yannis theodoridis,611
53e9ae0bb7602d9703816d51,Review - Equivalence of Relational Algebra and Relational Calculus Query Languages Having Aggregate Functions,Christian S. Jensen,ACM SIGMOD Digital Review,1999,review equivalence of relational algebra and relational calculus query languages having aggregate functions,christian s jensen,1624
53e9b884b7602d9704452a4d,Knocking the Door to the Deep Web: Integration of Web Query Interfaces.,"Bin He, Zhen Zhang, Kevin Chen-Chuan Chang",SIGMOD Conference,2004,knocking the door to the deep web integration of web query interfaces,bin he zhen zhang kevin chen chuan chang,1454
53e9b01db7602d9703a78e4f,Modelling temporal thematic map contents.,"Alberto d'Onofrio, Elaheh Pourabbas",SIGMOD Record,2003,modelling temporal thematic map contents,alberto d onofrio elaheh pourabbas,733
53e9a374b7602d9702c828bc,Review - AlphaSort: A RISC Machine Sort.,Kenneth A. Ross,ACM SIGMOD Digital Review,1999,review alphasort a risc machine sort,kenneth a ross,1707
53e9b4f4b7602d970401e405,Semantic Caching of Web Queries.,"Boris Chidlovskii, Uwe M. Borghoff",VLDB J.,2000,semantic caching of web queries,boris chidlovskii uwe m borghoff,1317
53e9a813b7602d97031594e3,Holistic Twig Joins on Indexed XML Documents.,"Haifeng Jiang, Wei Wang 0011, Hongjun Lu, Jeffrey Xu Yu",VLDB,2003,holistic twig joins on indexed xml documents,haifeng jiang wei wang 0011 hongjun lu jeffrey xu yu,1830
53e99b0ab7602d970239c211,Reminiscences on Influential Papers.,"Kenneth A. Ross, Christos Faloutsos, Alon Y. Levy, Patrick E. O'Neil, Eric Simon, Divesh Srivastava, Victor Vianu, Gerhard Weikum",SIGMOD Record,2000,reminiscences on influential papers,kenneth a ross christos faloutsos alon y levy patrick e o neil eric simon divesh srivastava victor vianu gerhard weikum,1892
53e9b03db7602d9703a9bd2e,Effective Use of Block-Level Sampling in Statistics Estimation.,"Surajit Chaudhuri, Gautam Das, Utkarsh Srivastava",SIGMOD Conference,2004,effective use of block level sampling in statistics estimation,surajit chaudhuri gautam das utkarsh srivastava,1972
53e9af12b7602d970394ca6e,"Share your data, Keep your secrets.","Irini Fundulaki, Arnaud Sahuguet",SIGMOD Conference,2004,share your data keep your secrets,irini fundulaki arnaud sahuguet,1906
53e99fd0b7602d97028aa07b,A Performance Evaluation of OID Mapping Techniques.,"André Eickler, Carsten Andreas Gerlhof, Donald Kossmann",VLDB,1995,a performance evaluation of oid mapping techniques,andr eickler carsten andreas gerlhof donald kossmann,1998
53e9b4bfb7602d9703fdb00f,HODFA: An Architectural Framework for Homogenizing Heterogeneous Legacy Database.,"Kamalakar Karlapalem, Qing Li, Chung-Dak Shum",SIGMOD Record,1995,hodfa an architectural framework for homogenizing heterogeneous legacy database,kamalakar karlapalem qing li chung dak shum,292
53e9a042b7602d970292b087,Probabilistic Optimization of Top N Queries.,"Donko Donjerkovic, Raghu Ramakrishnan",VLDB,1999,probabilistic optimization of top n queries,donko donjerkovic raghu ramakrishnan,213
53e99b0ab7602d970239c211,Reminiscences on Influential Papers.,"Kenneth A. Ross, Flip Korn, Renée J. Miller, Kaladhar Voruganti",SIGMOD Record,2002,reminiscences on influential papers,kenneth a ross flip korn ren e j miller kaladhar voruganti,65
53e9b4a1b7602d9703fadfb7,Offering a Precision-Performance Tradeoff for Aggregation Queries over Replicated Data.,"Chris Olston, Jennifer Widom",VLDB,2000,offering a precision performance tradeoff for aggregation queries over replicated data,chris olston jennifer widom,1450
53e99c4bb7602d97024f901f,Review - Multi-Level Multi-Channel Air Cache Designs for Broadcasting in a Mobile Environment.,Krithi Ramamritham,ACM SIGMOD Digital Review,2000,review multi level multi channel air cache designs for broadcasting in a mobile environment,krithi ramamritham,1656
53e99a85b7602d97022f71b6,Leveraging The Information Asset.,Janet Perna,SIGMOD Conference,1995,leveraging the information asset,janet perna,1355
53e9b0a5b7602d9703b0e8c9,lambda-DB: An ODMG-Based Object-Oriented DBMS.,"Leonidas Fegaras, Chandrasekhar Srinivasan, Arvind Rajendran, David Maier",SIGMOD Conference,2000,lambda db an odmg based object oriented dbms,leonidas fegaras chandrasekhar srinivasan arvind rajendran david maier,1979
53e9bd4bb7602d97049d90b0,Semantic Video Indexing: Approach and Issue.,Arun Hampapur,SIGMOD Record,1999,semantic video indexing approach and issue,arun hampapur,171
53e9b388b7602d9703e6a0ee,Supporting Global User Profiles Through Trusted Authorities.,Ibrahim Cingil,SIGMOD Record,2002,supporting global user profiles through trusted authorities,ibrahim cingil,645
53e99b3cb7602d97023d98ac,Querying Continuous Time Sequences.,"Ling Lin, Tore Risch",VLDB,1998,querying continuous time sequences,ling lin tore risch,805
53e9a914b7602d9703266540,MapInfo SpatialWare: A Spatial Information Server for RDBMS.,Chebel Mina,VLDB,1998,mapinfo spatialware a spatial information server for rdbms,chebel mina,348
53e9be22b7602d9704ade1b8,Multiscale Histograms: Summarizing Topological Relations in Large Spatial Datasets.,"Xuemin Lin, Qing Liu, Yidong Yuan, Xiaofang Zhou",VLDB,2003,multiscale histograms summarizing topological relations in large spatial datasets,xuemin lin qing liu yidong yuan xiaofang zhou,2027
53e9bcd2b7602d9704956f2b,Issues in Mechanical Engineering Design Management.,"Dave Hislop, Zoé Lacroix, Gerald Moeller",SIGMOD Record,2004,issues in mechanical engineering design management,dave hislop zo lacroix gerald moeller,58
53e9aadfb7602d9703461883,Using Extended Feature Objects for Partial Similarity Retrieval.,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",VLDB J.,1997,using extended feature objects for partial similarity retrieval,stefan berchtold daniel a keim hans peter kriegel,1172
53e9a9a2b7602d97033030d8,Static Optimization of Conjunctive Queries with Sliding Windows Over Infinite Streams.,"Ahmed Ayad, Jeffrey F. Naughton",SIGMOD Conference,2004,static optimization of conjunctive queries with sliding windows over infinite streams,ahmed ayad jeffrey f naughton,1815
53e9aa95b7602d970340f609,Report on the 2004 SIGMOD Conference.,"Gerhard Weikum, Patrick Valduriez",SIGMOD Record,2004,report on the 2004 sigmod conference,gerhard weikum patrick valduriez,523
53e99af7b7602d9702381823,User-cognizant multidimensional analysis.,Sunita Sarawagi,VLDB J.,2001,user cognizant multidimensional analysis,sunita sarawagi,1271
53e9a97bb7602d97032d411e,"Gio Wiederhold Speaks Out on Moving into Academia in Mid-Career, How to Be an Effective Consultant, Why You Should Be a Program Manager as a Funding Agency, the Need for Ontology Algebra and Simulations, and More.",Marianne Winslett,SIGMOD Record,2001,gio wiederhold speaks out on moving into academia in mid career how to be an effective consultant why you should be a program manager as a funding agency the need for ontology algebra and simulations and more,marianne winslett,253
53e9b58eb7602d97040d3ec2,TIMBER: A native XML database.,"H. V. Jagadish, Shurug Al-Khalifa, Adriane Chapman, Laks V. S. Lakshmanan, Andrew Nierman, Stelios Paparizos, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",VLDB J.,2002,timber a native xml database,h v jagadish shurug al khalifa adriane chapman laks v s lakshmanan andrew nierman stelios paparizos jignesh m patel divesh srivastava nuwee wiwatwattana yuqing wu cong yu,1194
53e9a01fb7602d9702906577,Things Every Update Replication Customer Should Know.,Rob Golding,SIGMOD Conference,1995,things every update replication customer should know,rob golding,1229
53e9b08ab7602d9703af6afa,Trends in Data Warehousing: A Practitioner's View.,William O'Connell,VLDB,2004,trends in data warehousing a practitioner s view,william o connell,191
53e9a051b7602d9702935a51,Report in ISDO '00: The CAiSE*00 Workshop on Infrastructures for Dynamic Business-to-Business Service Outsourcinga.,"Heiko Ludwig, Paul W. P. J. Grefen",SIGMOD Record,2000,report in isdo 00 the caise 00 workshop on infrastructures for dynamic business to business service outsourcinga,heiko ludwig paul w p j grefen,71
53e9a40eb7602d9702d26751,Information-Theoretic Tools for Mining Database Structure from Large Data Sets.,"Periklis Andritsos, Renée J. Miller, Panayiotis Tsaparas",SIGMOD Conference,2004,information theoretic tools for mining database structure from large data sets,periklis andritsos ren e j miller panayiotis tsaparas,1038
53e9b6d6b7602d9704260a46,"Business Process Coordination: State of the Art, Trends, and Open Issues.","Umeshwar Dayal, Meichun Hsu, Rivka Ladin",VLDB,2001,business process coordination state of the art trends and open issues,umeshwar dayal meichun hsu rivka ladin,1546
53e9a238b7602d9702b3f840,Clustering Methods for Large Databases: From the Past to the Future.,"Alexander Hinneburg, Daniel A. Keim",SIGMOD Conference,1999,clustering methods for large databases from the past to the future,alexander hinneburg daniel a keim,1221
53e9b962b7602d9704552341,Query Engines for Web-Accessible XML Data.,"Leonidas Fegaras, Ramez Elmasri",VLDB,2001,query engines for web accessible xml data,leonidas fegaras ramez elmasri,1392
53e9b6b0b7602d97042321a7,Process Automation as the Foundation for E-Business.,"Fabio Casati, Ming-Chien Shan",VLDB,2000,process automation as the foundation for e business,fabio casati ming chien shan,202
53e9b803b7602d97043b885a,A Goal-driven Auto-Configuration Tool for the Distributed Workflow Management System Mentor-lite.,"Michael Gillmann, Jeanine Weißenfels, German Shegalov, Wolfgang Wonner, Gerhard Weikum",SIGMOD Conference,2000,a goal driven auto configuration tool for the distributed workflow management system mentor lite,michael gillmann jeanine wei enfels german shegalov wolfgang wonner gerhard weikum,1487
53e9b7b4b7602d970435a853,Integrating the UB-Tree into a Database System Kernel.,"Frank Ramsak, Volker Markl, Robert Fenk, Martin Zirkel, Klaus Elhardt, Rudolf Bayer",VLDB,2000,integrating the ub tree into a database system kernel,frank ramsak volker markl robert fenk martin zirkel klaus elhardt rudolf bayer,1823
53e9b43db7602d9703f39c44,Algebraic Query Optimisation for Database Programming Languages,"Alexandra Poulovassilis, Carol Small",VLDB J.,1996,algebraic query optimisation for database programming languages,alexandra poulovassilis carol small,1174
53e9acfdb7602d97036d9a2b,Query Processing for SQL Updates.,"César A. Galindo-Legaria, Stefano Stefani, Florian Waas",SIGMOD Conference,2004,query processing for sql updates,c sar a galindo legaria stefano stefani florian waas,1507
53e9adcdb7602d97037d6dc7,Review - Data Placement In Bubba.,Gerhard Weikum,ACM SIGMOD Digital Review,2000,review data placement in bubba,gerhard weikum,1649
53e99d0cb7602d97025bf967,"COSIMA - Your Smart, Speaking E-Salesperson.","Werner Kießling, Stefan Holland, Stefan Fischer 0003, Thorsten Ehm",SIGMOD Conference,2001,cosima your smart speaking e salesperson,werner kie ling stefan holland stefan fischer 0003 thorsten ehm,1488
53e9a4aab7602d9702dc73a5,Speeding up construction of PMR quadtree-based spatial indexes.,"Gísli R. Hjaltason, Hanan Samet",VLDB J.,2002,speeding up construction of pmr quadtree based spatial indexes,g sli r hjaltason hanan samet,1959
53e9b408b7602d9703efa512,Review - Safeguarding Digital Library Contents and Users: Protecting Documents Rather Than Channels.,Elisa Bertino,ACM SIGMOD Digital Review,2000,review safeguarding digital library contents and users protecting documents rather than channels,elisa bertino,1612
53e9bb8cb7602d97047d0475,Using Versions in Update Transactions: Application to Integrity Checking.,"François Llirbat, Eric Simon, Dimitri Tombroff",VLDB,1997,using versions in update transactions application to integrity checking,fran ois llirbat eric simon dimitri tombroff,564
53e9a246b7602d9702b4b534,Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey.,"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Donald R. Slutz, Robert J. Brunner",SIGMOD Conference,2000,designing and mining multi terabyte astronomy archives the sloan digital sky survey,alexander s szalay peter z kunszt ani thakar jim gray donald r slutz robert j brunner,760
53e99e53b7602d9702715da5,Database Tuning Advisor for Microsoft SQL Server 2005.,"Sanjay Agrawal, Surajit Chaudhuri, Lubor Kollár, Arunprasad P. Marathe, Vivek R. Narasayya, Manoj Syamala",VLDB,2004,database tuning advisor for microsoft sql server 2005,sanjay agrawal surajit chaudhuri lubor koll r arunprasad p marathe vivek r narasayya manoj syamala,1395
53e9ae2eb7602d970383fa9c,On Mining Web Access Logs.,"Anupam Joshi, Raghu Krishnapuram",ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,2000,on mining web access logs,anupam joshi raghu krishnapuram,1779
53e997bab7602d9701f9fff1,Industry Perspectives.,Leonard J. Seligman,SIGMOD Record,1997,industry perspectives,leonard j seligman,410
53e9a80cb7602d970314e379,Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks.,"Suresh Kumar, Eng-Kee Kwang, Divyakant Agrawal",VLDB,1997,caprera an activity framework for transaction processing on wide area networks,suresh kumar eng kee kwang divyakant agrawal,2003
53e9b037b7602d9703a96bc1,"O-O, What Have They Done to DB2?","Michael J. Carey, Donald D. Chamberlin, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Richard Swagerman, Nelson Mendonça Mattos",VLDB,1999,o o what have they done to db2,michael j carey donald d chamberlin srinivasa narayanan bennet vance doug doole serge rielau richard swagerman nelson mendon a mattos,1412
53e99b95b7602d970243b7f4,Learning table access cardinalities with LEO.,"Volker Markl, Guy M. Lohman",SIGMOD Conference,2002,learning table access cardinalities with leo,volker markl guy m lohman,1351
53e99ebdb7602d9702783702,Conditional Selectivity for Statistics on Query Expressions.,"Nicolas Bruno, Surajit Chaudhuri",SIGMOD Conference,2004,conditional selectivity for statistics on query expressions,nicolas bruno surajit chaudhuri,1210
53e9b62eb7602d970418b0b2,Report on the 18th British National Conference on Databases (BNCOD).,"Carole A. Goble, Brian J. Read",SIGMOD Record,2002,report on the 18th british national conference on databases bncod,carole a goble brian j read,168
53e9b51bb7602d970404e08b,STING: A Statistical Information Grid Approach to Spatial Data Mining.,"Wei Wang 0010, Jiong Yang, Richard R. Muntz",VLDB,1997,sting a statistical information grid approach to spatial data mining,wei wang 0010 jiong yang richard r muntz,1398
53e99e0cb7602d97026d20d8,STRIPES: An Efficient Index for Predicted Trajectories.,"Jignesh M. Patel, Yun Chen, V. Prasad Chakka",SIGMOD Conference,2004,stripes an efficient index for predicted trajectories,jignesh m patel yun chen v prasad chakka,1048
53e9a45cb7602d9702d7891f,Progressive evaluation of nested aggregate queries.,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",VLDB J.,2000,progressive evaluation of nested aggregate queries,kian lee tan cheng hian goh beng chin ooi,1154
