paperId_acm,title_acm,authors_acm,venue_acm,year_acm
55911e720cf232eb904fad00,the vldb journal the international journal on very large data bases,,the vldb journal — the international journal on very large data bases,1995
53e9ab42b7602d97034d35ed,hyperfile a data and query model for documents,chris clifton hector garcia molina david bloom,vldb j.,1995
539089bb20f70186a0d98ad4,the vldb journal the international journal on very large data bases persistent object systems,,the vldb journal — the international journal on very large data bases,1995
53e9bc87b7602d97049042af,the software information base a server for reuse,panos constantopoulos matthias jarke john mylopoulos yannis vassiliou,vldb j.,1995
53e9be64b7602d9704b25ae5,data model for extensible support of explicit relationships in design databases,joan peckham bonnie mackellar michael doherty,vldb j.,1995
53e9b895b7602d9704469611,interviso dealing with the complexity of federated database access,marjorie templeton herbert henley edward maros darrel j van buer,vldb j.,1995
53e9ae1cb7602d97038308cd,updating knowledge bases while maintaining their consistency,ernest teniente antoni oliv,vldb j.,1995
53e9b7adb7602d970435685a,th mis a database programming language handling integrity constraints,v ronique benzaken anne doucet,vldb j.,1995
53e9b775b7602d9704318d68,historical queries along multiple lines of time evolution,gad m landau jeanette p schmidt vassilis j tsotras,vldb j.,1995
53e9bdfdb7602d9704ab1ded,estimating page fetches for index scans with finite lru buffers,arun n swami k bernhard schiefer,vldb j.,1995
539089bb20f70186a0d98adc,sleepers and workaholics caching strategies in mobile environments extended version,daniel barbar tomasz imieli ski,the vldb journal — the international journal on very large data bases,1995
53e9a381b7602d9702c91d3e,fibonacci a programming language for object databases,antonio albano giorgio ghelli renzo orsini,vldb j.,1995
53e9a5d3b7602d9702efab65,quickstore a high performance mapped object store,seth j white david j dewitt,vldb j.,1995
53e9b532b7602d97040682ab,adaptable pointer swizzling strategies in object bases design realization and quantitative analysis,alfons kemper donald kossmann,vldb j.,1995
53e9b8a8b7602d9704480ef1,the power of languages for the manipulation of complex values,serge abiteboul catriel beeri,vldb j.,1995
53e99b21b7602d97023b72b7,orthogonally persistent object systems,malcolm p atkinson ronald morrison,vldb j.,1995
539089bb20f70186a0d98ad2,realm based spatial data types the rose algebra,ralf hartmut g ting markus schneider,the vldb journal — the international journal on very large data bases,1995
53e99d21b7602d97025d7605,alphasort a cache sensitive parallel external sort,chris nyberg tom barclay zarka cvetanovic jim gray david b lomet,vldb j.,1995
53e9b9dab7602d97045d2f86,tigukat a uniform behavioral objectbase management system,m tamer zsu randal j peters duane szafron boman irani anna lipka adriana mu oz,vldb j.,1995
53e99d1bb7602d97025d13ce,characterization of database access pattern for analytic prediction of buffer hit probability,asit dan philip s yu jen yao chung,vldb j.,1995
53e9a216b7602d9702b1b54d,ordered shared locks for real time databases,divyakant agrawal amr el abbadi richard jeffers lijing lin,vldb j.,1995
55911e940cf232eb904fad1e,the vldb journal the international journal on very large data bases,,the vldb journal — the international journal on very large data bases,1995
558e0a380cf2c779a6476919,acm sigmod record,,acm sigmod record,2002
539089d320f70186a0d9c216,agents trust and information access on the semantic web,tim finin anupam joshi,acm sigmod record,2002
53e99a3cb7602d9702299fe9,the p operator discovering and ranking associations on the semantic web,kemafor anyanwu amit p sheth,sigmod record,2002
53e9b7f5b7602d97043a9f67,methodology for development and employment of ontology based knowledge management applications,york sure steffen staab rudi studer,sigmod record,2002
53e99d96b7602d9702655648,a conceptual architecture for semantic web enabled web services,christoph bussler dieter fensel alexander maedche,sigmod record,2002
53e9ab07b7602d970348e012,a framework for semantic gossiping,karl aberer philippe cudr mauroux manfred hauswirth,sigmod record,2002
53e9b61bb7602d970416f8ed,amicalola report database and information system research challenges and opportunities in semantic web and enterprises,amit p sheth robert meersman,sigmod record,2002
53e9ab00b7602d97034842b9,an early look at xquery,jim melton andrew eisenberg,sigmod record,2002
53e9aba4b7602d9703551b9e,data modelling versus ontology engineering,peter spyns robert meersman mustafa jarrar,sigmod record,2002
53e9a31eb7602d9702c266ab,parameterized complexity for the database theorist,martin grohe,sigmod record,2002
53e99e04b7602d97026c5248,conceptual model of web service reputation,e michael maximilien munindar p singh,sigmod record,2002
53e9a9d9b7602d970333c25d,research in information managment at dublin city university,mark roantree alan f smeaton,sigmod record,2002
53e9b213b7602d9703cab314,report on the edbt 02 panel on scientific data integration,omar boucelma silvana castano carole a goble vanja josifovski zo lacroix bertram lud scher,sigmod record,2002
53e9abe4b7602d970359e217,the grid an application of the semantic web,carole a goble david de roure,sigmod record,2002
53e9b6bfb7602d97042462bd,querying multiple bioinformatics data sources can semantic web research help,david buttler matthew coleman terence critchlow renato fileto wei han ling liu calton pu daniel rocco li xiong,sigmod record,2002
53e9b88ab7602d970445a56b,emergent semantics and the multimedia semantic web,william i grosky d v sreenath farshad fotouhi,sigmod record,2002
539089d320f70186a0d9c21d,review of ontologies a silver bullet for knowledge management and electronic commerce by dieter fensel springer verlag 2002,antonio badia,acm sigmod record,2002
539089d320f70186a0d9c21e,small worlds the dynamics of networks between order and randomness,jie wu duncan j watts,acm sigmod record,2002
5590dcf40cf2baaad9717581,acm sigmod record,,acm sigmod record,2003
5590d37b0cf237666fc290d2,reminiscences on influential papers,kenneth a ross,acm sigmod record,2003
53908a4020f70186a0d9d777,jim gray speaks out,marianne winslett,acm sigmod record,2003
53e9ad76b7602d9703764548,performing jobs without decompression in a compressed database system,s j o connell n winterbottom,sigmod record,2003
53e9bcefb7602d9704977b5f,ansi sql hierarchical processing can fully integrate native xml,michael m david,sigmod record,2003
53e9b30ab7602d9703dd0754,report on the first international workshop an efficient web based information systems,zo lacroix omar boucelma,sigmod record,2003
53e9bc9db7602d9704919f89,a database approach to quality of service specification in video databases,elisa bertino ahmed k elmagarmid mohand said hacid,sigmod record,2003
53e9abb2b7602d9703562b03,database research at ut arlington,sharma chakravarthy y alp aslandogan ramez elmasri leonidas fegaras jung hwan oh,sigmod record,2003
53e9a7eab7602d9703128be0,a graphical query language for mobile information systems,ya hui chang,sigmod record,2003
53e99de2b7602d97026a6cc2,analysis of existing databases at the logical level the dba companion project,fabien de marchi st phane lopes jean marc petit farouk toumani,sigmod record,2003
53908a4020f70186a0d9d779,report on the first international conference on ontologies databases and applications of semantics odbase part of the federated conference on the move to meaningful internet systems 2002,karl aberer,acm sigmod record,2003
53e9bd64b7602d9704a02153,a multi paradigm querying approach for a generic multimedia database management system,ji rong wen qing li wei ying ma hongjiang zhang,sigmod record,2003
5590d8f90cf2ce4b6f3a06ce,the vldb journal the international journal on very large data bases,,the vldb journal — the international journal on very large data bases,2002
53e99f3bb7602d970280d837,energy performance trade offs for spatial access methods on memory resident data,ning an sudhanva gurumurthi anand sivasubramaniam narayanan vijaykrishnan mahmut t kandemir mary jane irwin,vldb j.,2002
53e9be6cb7602d9704b2d193,data page layouts for relational databases on deep memory hierarchies,anastassia ailamaki david j dewitt mark d hill,vldb j.,2002
53e9adb0b7602d97037b01fe,database indexing for large dna and protein sequence collections,ela hunt malcolm p atkinson robert w irving,vldb j.,2002
53e9af33b7602d970396e8cc,a formal perspective on the view selection problem,rada chirkova alon y halevy dan suciu,vldb,2001
53e9b884b7602d9704456ace,views in a large scale xml repository,sophie cluet pierangelo veltri dan vodislav,vldb,2001
558c2f9f612c2ba45fe95b9a,editorial,peter apers stefano ceri richard snodgrass,the vldb journal — the international journal on very large data bases,2002
53908a4020f70186a0d9e36b,proceedings of the 22th international conference on very large data bases,t m vijayaraman alejandro p buchmann c mohan nandlal l sarda,vldb '96 proceedings of the 22th international conference on very large data bases,1996
53908a4020f70186a0d9e36a,proceedings of the 21th international conference on very large data bases,umeshwar dayal peter m d gray shojiro nishio,vldb '95 proceedings of the 21th international conference on very large data bases,1995
53908a4020f70186a0d9e36e,proceedings of the 25th international conference on very large data bases,malcolm p atkinson maria e orlowska patrick valduriez stanley b zdonik michael l brodie,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53908a4020f70186a0d9e36c,proceedings of the 23rd international conference on very large data bases,matthias jarke michael j carey klaus r dittrich frederick h lochovsky pericles loucopoulos manfred a jeusfeld,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53908a4020f70186a0d9e36f,proceedings of the 26th international conference on very large data bases,amr el abbadi michael l brodie sharma chakravarthy umeshwar dayal nabil kamel gunter schlageter kyu young whang,vldb'00 very large data bases,2000
53908a4020f70186a0d9e42f,proceedings of the vldb 2001 international workshop on databases in telecommunications ii,willem jonker,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,2001
53908a4020f70186a0d9e45a,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web revised papers,st phane bressan akmal b chaudhri mong li lee jeffrey xu yu zo lacroix,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,2003
53e9a8cdb7602d970321fa81,efficient testing of high performance transaction processing systems,d wildfogel ramana yerneni,vldb,1997
53e9a789b7602d97030c41f7,mining insurance data at swiss life,j rg uwe kietz ulrich reimer martin staudt,vldb,1997
53e9b241b7602d9703ce221d,1 safe algorithms for symmetric site configurations,rune humborstad maitrayi sabaratnam svein olaf hvasshovd ystein torbj rnsen,vldb,1997
53e9aca1b7602d970367e732,merging ranks from heterogeneous internet sources,luis gravano hector garcia molina,vldb,1997
53908a7420f70186a0da447e,the microsoft repository,philip a bernstein brian harry paul sanders david shutt jason zander,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e9b34ab7602d9703e23a05,dynamic memory adjustment for external mergesort,weiye zhang per ke larson,vldb,1997
53908a7420f70186a0da4481,a language for manipulating arrays,arunprasad p marathe kenneth salem,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e9a9c4b7602d9703323382,groupwise processing of relational queries,damianos chatziantoniou kenneth a ross,vldb,1997
53e9ae90b7602d97038aefb8,spatial joins using r trees breadth first traversal with global optimizations,yun wu huang ning jing elke a rundensteiner,vldb,1997
53e9a80cb7602d970314e379,caprera an activity framework for transaction processing on wide area networks,suresh kumar eng kee kwang divyakant agrawal,vldb,1997
53e9b260b7602d9703d032af,parallel query scheduling and optimization with time and space shared resources,minos n garofalakis yannis e ioannidis,vldb,1997
53e9b57cb7602d97040be738,the oracle universal server buffer,william bridge ashok joshi m keihl tirthankar lahiri juan loaiza n macnaughton,vldb,1997
53e99b63b7602d97024058ae,the case for enhanced abstract data types,praveen seshadri miron livny raghu ramakrishnan,vldb,1997
53e9a9e6b7602d9703349393,a region splitting strategy for physical database design of multidimensional file organizations,jong hak lee young koo lee kyu young whang il yeol song,vldb,1997
53e9a1b6b7602d9702aad52d,parallel algorithms for high dimensional similarity joins for data mining applications,john c shafer rakesh agrawal,vldb,1997
53908a7420f70186a0da4478,fast computation of sparse datacubes,kenneth a ross divesh srivastava,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e9bbcfb7602d970481d40a,distributed processing over stand alone systems and applications,gustavo alonso claus hagen hans j rg schek markus tresch,vldb,1997
53e9ab26b7602d97034b3403,principles of optimally placing data in tertiary storage libraries,stavros christodoulakis peter triantafillou fenia zioga,vldb,1997
53e9bb8cb7602d97047d0475,using versions in update transactions application to integrity checking,fran ois llirbat eric simon dimitri tombroff,vldb,1997
53e9b137b7602d9703bbbbdd,optimizing queries across diverse data sources,laura m haas donald kossmann edward l wimmers jun yang 0001,vldb,1997
53908a7420f70186a0da448d,to weave the web,paolo atzeni giansalvatore mecca paolo merialdo,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e9b65bb7602d97041bca35,logical and physical versioning in main memory databases,rajeev rastogi s seshadri philip bohannon dennis w leinbaugh abraham silberschatz s sudarshan 0001,vldb,1997
53e9bae6b7602d9704715b98,towards an odmg compliant visual object query language,manoj chavda peter t wood,vldb,1997
53e9a51db7602d9702e3f3d1,an asynchronous avoidance based cache consistency algorithm for client caching dbmss,m tamer zsu kaladhar voruganti ronald c unrau,vldb,1998
53e9af68b7602d97039adb00,dms a parallel data mining server,felicity a w george,vldb,1998
53e9acaeb7602d970368c6ab,design implementation and performance of the lham log structured history data access method,peter muth patrick e o neil achim pick gerhard weikum,vldb,1998
53e9a1bcb7602d9702ab0ad7,a generic approach to bulk loading multidimensional index structures,jochen van den bercken bernhard seeger peter widmayer,vldb,1997
53e9ba4eb7602d9704662886,heterogeneous database query optimization in db2 universal datajoiner,shivakumar venkataraman tian zhang,vldb,1998
53e9a93fb7602d9703294bfc,fast high dimensional data search in incomplete databases,beng chin ooi cheng hian goh kian lee tan,vldb,1998
53e9b586b7602d97040c7372,bank of america case study the information currency advantage,felipe cari o mark jahnke,vldb,1998
53908a7420f70186a0da4495,effective memory use in a media server,edward y chang hector garcia molina,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e99938b7602d9702177541,materialized views selection in a multidimensional database,elena baralis stefano paraboschi ernest teniente,vldb,1997
53e9b93eb7602d970452a507,quantifiable data mining using ratio rules,flip korn alexandros labrinidis yannis kotidis christos faloutsos,vldb j.,2000
53e9ad72b7602d970375ed6d,incremental organization for data recording and warehousing,h v jagadish p p s narayan s seshadri s sudarshan 0001 rama kanneganti,vldb,1997
53e9ab0db7602d970348fe05,data manager for evolvable real time command and control systems,eric hughes roman ginis bhavani m thuraisingham peter c krupp john a maurer,vldb,1997
53908a7420f70186a0da449a,scalable techniques for mining causal structures,craig silverstein sergey brin rajeev motwani jeffrey d ullman,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b1a9b7602d9703c33e40,m tree an efficient access method for similarity search in metric spaces,paolo ciaccia marco patella pavel zezula,vldb,1997
53e9a914b7602d9703266540,mapinfo spatialware a spatial information server for rdbms,chebel mina,vldb,1998
53e9a576b7602d9702e9fa27,is web site management a database problem,daniela florescu alon y levy dan suciu,vldb,1998
53e9a894b7602d97031e239d,a database system for real time event aggregation in telecommunication,jerry baulier stephen blott henry f korth abraham silberschatz,vldb,1998
53e99838b7602d970205f54f,oracle industrial exhibit,amy pogue,vldb,1998
53908a7420f70186a0da452a,the drill down benchmark,peter a boncz tim r hl fred kwakkel,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a7e3b7602d97031206c4,a single pass computing engine for interactive analysis of vldbs,ted mihalisin,vldb,1998
53e9a4e4b7602d9702e040a1,issues in developing very large data warehouses,lyman do pamela drew wei jin vish jumani david van rossum,vldb,1998
53e9b4a1b7602d9703fabebc,datablitz a high performance main memory storage manager,jerry baulier philip bohannon s gogate s joshi c gupta a khivesera henry f korth peter mcilroy j miller p p s narayan m nemeth rajeev rastogi abraham silberschatz s sudarshan 0001,vldb,1998
53e99ad7b7602d970235958d,the cubetree storage organization,nick roussopoulos yannis kotidis,vldb,1998
53e9b152b7602d9703bd4396,small materialized aggregates a light weight index structure for data warehousing,guido moerkotte,vldb,1998
53e9abfeb7602d97035bfb03,expiring data in a warehouse,hector garcia molina wilburt labio jun yang 0001,vldb,1998
53e9b10fb7602d9703b8c48f,hash joins and hash teams in microsoft sql server,goetz graefe ross bunker shaun cooper,vldb,1998
53e9a3c1b7602d9702cd5207,reducing the braking distance of an sql query engine,michael j carey donald kossmann,vldb,1998
53908a7420f70186a0da4534,the adabas buffer pool manager,harald sch ning,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53908a7420f70186a0da4532,filtering with approximate predicates,narayanan shivakumar hector garcia molina chandra chekuri,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b9dab7602d97045d1409,nd sql a multi dimensional language for interoperability and olap,fr d ric gingras laks v s lakshmanan,vldb,1998
53e9bdb9b7602d9704a68e16,inferring function semantics to optimize queries,mitch cherniack stanley b zdonik,vldb,1998
53e9b634b7602d970418e86a,safely and efficiently updating references during on line reorganization,chendong zou betty salzberg,vldb,1998
53e9988cb7602d97020c9678,on the discovery of interesting patterns in association rules,sridhar ramaswamy sameer mahajan abraham silberschatz,vldb,1998
53e9ab00b7602d9703480b8c,on optimal node splitting for r trees,yv n j garc a mario a lopez scott t leutenegger,vldb,1998
53908a7420f70186a0da453d,secure buffering in firm real time database systems,binto george jayant r haritsa,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b9eeb7602d97045ec15b,bridging heterogeneity research and practice of database middleware technology,fernando de ferreira rezende g nter sauter,vldb,1998
53e9b7a5b7602d970434da9d,the heterogeneity problem and middleware technology experiences with and performance of database gateways,fernando de ferreira rezende klaudia hergula,vldb,1998
53908a7420f70186a0da452b,incremental maintenance for materialized views over semistructured data,serge abiteboul jason mchugh michael rys vasilis vassalos janet l wiener,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a906b7602d9703258b2a,algorithms for mining association rules for binary segmentations of huge categorical databases,yasuhiko morimoto takeshi fukuda hirofumi matsuzawa takeshi tokuyama kunikazu yoda,vldb,1998
53908a7420f70186a0da4487,dataguides enabling query formulation and optimization in semistructured databases,roy goldman jennifer widom,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53e9aad9b7602d970345a1da,public a decision tree classifier that integrates building and pruning,rajeev rastogi kyuseok shim,vldb,1998
53e9a635b7602d9702f61c6d,starting and sometimes ending a database company,jack a orenstein,vldb,1998
53908a7420f70186a0da4544,diag join an opportunistic join algorithm for 1 n relationships,sven helmer till westmann guido moerkotte,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a555b7602d9702e7d62c,selectivity estimation in extensible databases a neural network approach,m seetha lakshmi shaoyu zhou,vldb,1998
53e9a4b8b7602d9702dd5e3b,materialized view selection for multidimensional datasets,amit shukla prasad deshpande jeffrey f naughton,vldb,1998
53e9ae17b7602d970382644d,determining text databases to search in the internet,weiyi meng king lup liu clement t yu xiaodong wang yuhsi chang naphtali rishe,vldb,1998
53e9b833b7602d97043f27af,low cost compensation based query processing,ystein gr vlen svein olaf hvasshovd ystein torbj rnsen,vldb,1998
53e9b92ab7602d97045178e5,clustering categorical data an approach based on dynamical systems,david gibson jon m kleinberg prabhakar raghavan,vldb j.,2000
53e9b360b7602d9703e3f35e,incremental clustering for mining in a data warehousing environment,martin ester hans peter kriegel j rg sander michael wimmer xiaowei xu,vldb,1998
53e99b3cb7602d97023d98ac,querying continuous time sequences,ling lin tore risch,vldb,1998
53e9b260b7602d9703d01a49,a quantitative analysis and performance study for similarity search methods in high dimensional spaces,roger weber hans j rg schek stephen blott,vldb,1998
53e99c6eb7602d97025202f3,plan per tuple optimization solution parallel execution of expensive user defined functions,felipe cari o william o connell,vldb,1998
53e9afb3b7602d97039ff677,don t scrap it wrap it a wrapper architecture for legacy data sources,mary tork roth peter m schwarz,vldb,1997
53e9ab31b7602d97034bad80,architecture of oracle parallel server,roger bamford d butler boris klots n macnaughton,vldb,1998
53908a7420f70186a0da448b,integrating sql databases with content specific search engines,stefan de loch nelson mendon a mattos,vldb '97 proceedings of the 23rd international conference on very large data bases,1997
53908a7420f70186a0da45c3,bulk loading techniques for object databases and an application to relational data,sihem amer yahia sophie cluet claude delobel,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b768b7602d970430b127,design and analysis of parametric query optimization algorithms,sumit ganguly,vldb,1998
53e99f69b7602d970283b34d,information communication and money for what can we charge and how can we meter it,stephen blott henry f korth abraham silberschatz,vldb,1998
53e9bd4bb7602d97049db3ef,buffering and read ahead strategies for external mergesort,weiye zhang per ke larson,vldb,1998
53e998fdb7602d970213c32c,from data independence to knowledge independence an on going story,laurent vieille,vldb,1998
53e9bc80b7602d970490276f,dtl s dataspot database exploration using plain language,shaul dar gadi entin shai geva eran palmon,vldb,1998
53e9a301b7602d9702c0c4cc,evaluating functional joins along nested reference sets in object relational and object oriented databases,reinhard braumandl jens clau en alfons kemper,vldb,1998
53e99dfeb7602d97026c1f38,performance measurements of tertiary storage devices,theodore johnson ethan l miller,vldb,1998
53e9bd7bb7602d9704a2083a,atomicity versus anonymity distributed transactions for electronic commerce,j d tygar,vldb,1998
53e99a5cb7602d97022c411f,materialized views in oracle,randall g bello karl dias alan downing james j feenan jr james l finnerty william d norcott harry sun andrew witkowski mohamed ziauddin,vldb,1998
53908a7420f70186a0da45c9,rainforest a framework for fast decision tree construction of large datasets,johannes gehrke raghu ramakrishnan venkatesh ganti,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a1dbb7602d9702ad7a61,microsoft english query 7 5 automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999
53e9a9f7b7602d970335ee05,topaz a cost based rule driven multi phase parallelizer,clara nippl bernhard mitschang,vldb,1998
53e9aaa3b7602d970341d6e8,binding propagation in disjunctive databases,sergio greco,vldb,1998
53e9a4aab7602d9702dc9086,the new locking logging and recovery architecture of microsoft sql server 7 0,david campbell,vldb,1999
53e9b746b7602d97042e000e,r tree based indexing of now relative bitemporal data,rasa bliujute christian s jensen simonas saltenis giedrius slivinskas,vldb,1998
53e9b458b7602d9703f56f56,curio a novel solution for efficient storage and indexing in data warehouses,anindya datta krithi ramamritham helen m thomas,vldb,1999
53e9990db7602d97021479e8,unrolling cycles to decide trigger termination,sin yeung lee tok wang ling,vldb,1999
53e9ba70b7602d97046950d3,building light weight wrappers for legacy web data sources using w4f,arnaud sahuguet fabien azavant,vldb,1999
53e99ab3b7602d97023308aa,high performance extensible indexing,marcel kornacker,vldb,1999
53e99dfeb7602d97026bf92d,performance measurements of compressed bitmap indices,theodore johnson,vldb,1999
53908a7420f70186a0da45d3,scalable sweeping based spatial join,lars arge octavian procopiuc sridhar ramaswamy torsten suel jeffrey scott vitter,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a9b0b7602d970330d7bf,aggregation algorithms for very large compressed data warehouses,jianzhong li doron rotem jaideep srivastava,vldb,1999
53e9abb2b7602d9703562be9,wavecluster a multi resolution clustering approach for very large spatial databases,gholamhosein sheikholeslami surojit chatterjee aidong zhang,vldb,1998
53e9b564b7602d970409cc59,quality driven integration of heterogenous information systems,felix naumann ulf leser johann christoph freytag,vldb,1999
53e9b8f6b7602d97044dd0d2,voodb a generic discrete event random simulation model to evaluate the performances of oodbs,j r me darmont michel schneider,vldb,1999
53e9abf6b7602d97035b44f2,mindreader querying databases through multiple examples,yoshiharu ishikawa ravishankar subramanya christos faloutsos,vldb,1998
53e9a508b7602d9702e266c0,an adaptive hybrid server architecture for client caching odbmss,kaladhar voruganti m tamer zsu ronald c unrau,vldb,1999
53e9bc8eb7602d970490c761,using schema matching to simplify heterogeneous data translation,tova milo sagit zohar,vldb,1998
53e9a6cab7602d9702ffc5f7,active storage for large scale data mining and multimedia,erik riedel garth a gibson christos faloutsos,vldb,1998
53908a7420f70186a0da45d9,proximity search in databases,roy goldman narayanan shivakumar suresh venkatasubramanian hector garcia molina,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b549b7602d970408058f,hierarchical prefix cubes for range sum queries,chee yong chan yannis e ioannidis,vldb,1999
53e99afdb7602d970238ac7a,query optimization for xml,jason mchugh jennifer widom,vldb,1999
53e999ffb7602d9702247e35,computing iceberg queries efficiently,min fang narayanan shivakumar hector garcia molina rajeev motwani jeffrey d ullman,vldb,1998
53e9a1b6b7602d9702aacec2,database architecture optimized for the new bottleneck memory access,peter a boncz stefan manegold martin l kersten,vldb,1999
53e9ae17b7602d970382881d,optimal histograms with quality guarantees,h v jagadish nick koudas s muthukrishnan viswanath poosala kenneth c sevcik torsten suel,vldb,1998
53908a7420f70186a0da4546,massive stochastic testing of sql,donald r slutz,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9b57cb7602d97040b867f,the national medical knowledge bank,warren sterling,vldb,1998
53e9b321b7602d9703dede5b,improving adaptable similarity query processing by using approximations,mihael ankerst bernhard braunm ller hans peter kriegel thomas seidl,vldb,1998
53e9b12ab7602d9703bacfb7,a raster approximation for processing of spatial joins,geraldo zimbrao jano moreira de souza,vldb,1998
53e9985fb7602d9702096b4f,resource scheduling for composite multimedia objects,minos n garofalakis yannis e ioannidis banu zden,vldb,1998
53e99fc2b7602d970289d69e,algorithms for querying by spatial structure,dimitris papadias nikos mamoulis vasilis delis,vldb,1998
53908a7420f70186a0da4537,checkpointing in oracle,ashok joshi william bridge juan loaiza tirthankar lahiri,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9ba64b7602d970467fd48,ibm s db2 universal database demonstrations at vldb 98,k bernhard schiefer jim kleewein karen brannon guy m lohman gene fuh,vldb,1998
53e9be15b7602d9704ad01c1,technology and the future of commerce and finance abstract,david elliot shaw,vldb,1998
53e9b8ccb7602d97044ac4e8,issues in network management in the next millennium,michael l brodie surajit chaudhuri,vldb,1999
53e99df7b7602d97026b7679,in cyber space no one can hear you scream,chris pound,vldb,1999
53e9bb6cb7602d97047ac179,xml repository and active views demonstration,serge abiteboul vincent aguilera s bastien ailleret bernd amann sophie cluet brendan hills fr d ric hubert jean claude mamou am lie marian laurent mignet tova milo cassio souza dos santos bruno tessier anne marie vercoustre,vldb,1999
53e9acf0b7602d97036cda05,industrial panel on data warehousing technologies experiences challenges and directions,umeshwar dayal,vldb,1999
53e99893b7602d97020cc657,high level indexing of user defined types,weidong chen jyh herng chow you chin fuh jean grandbois michelle jou nelson mendon a mattos brian t tran yun wang,vldb,1999
53e9afe1b7602d9703a37530,networked data management design points,james r hamilton,vldb,1999
53e9ace9b7602d97036c89a1,a scalable and highly available networked database architecture,roger bamford rafiul ahad angelo pruscino,vldb,1999
53e9bbadb7602d97047f5a75,ghost fine granularity buffering of indexes,cheng hian goh beng chin ooi d sim kian lee tan,vldb,1999
53e9a162b7602d9702a523a9,context based prefetch an optimization for implementing objects on relations,philip a bernstein shankar pal david shutt,vldb j.,2000
53e9b682b7602d97041ed9ab,optimization of run time management of data intensive web sites,daniela florescu alon y levy dan suciu khaled yagoub,vldb,1999
53e9b54fb7602d9704085737,spatio temporal retrieval with rasdaman,peter baumann andreas dehmel paula furtado roland ritsch norbert widmann,vldb,1999
53908a7420f70186a0da4679,generalised hash teams for join and group by,alfons kemper donald kossmann christian wiesner,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e99aa5b7602d970231e348,miro web integrating multiple data sources through semistructured data types,luc bouganim tatiana chan sine ying tuyet tram dang ngoc jean luc darroux georges gardarin fei sha,vldb,1999
53e99ec3b7602d970278c032,pm3 an orthogonal persistent systems programming language design implementation performance,antony l hosking jiawan chen,vldb,1999
53e9b873b7602d970444363f,online feedback for nested aggregate queries with multi threading,kian lee tan cheng hian goh beng chin ooi,vldb,1999
53e9a2c8b7602d9702bd1d84,a novel index supporting high volume data warehouse insertion,chris jermaine anindya datta edward omiecinski,vldb,1999
53e9a848b7602d970318ec79,optimal grid clustering towards breaking the curse of dimensionality in high dimensional clustering,alexander hinneburg daniel a keim,vldb,1999
53e9b5ceb7602d9704118c76,user defined table operators enhancing extensibility for ordbms,michael jaedicke bernhard mitschang,vldb,1999
53e999eeb7602d9702234ccd,extending practical pre aggregation in on line analytical processing,torben bach pedersen christian s jensen curtis e dyreson,vldb,1999
53e9b037b7602d9703a96bc1,o o what have they done to db2,michael j carey donald d chamberlin srinivasa narayanan bennet vance doug doole serge rielau richard swagerman nelson mendon a mattos,vldb,1999
53e99fddb7602d97028b76cb,fast algorithms for maintaining replica consistency in lazy master replicated databases,esther pacitti pascale minet eric simon,vldb,1999
53e9ad72b7602d970375d2fa,the value of merge join and hash join in sql server,goetz graefe,vldb,1999
53e9adc7b7602d97037cc1e4,extracting large scale knowledge bases from the web,ravi kumar prabhakar raghavan sridhar rajagopalan andrew tomkins,vldb,1999
53e9b75ab7602d97042fc31f,data driven one to one web site generation for data intensive applications,stefano ceri piero fraternali stefano paraboschi,vldb,1999
53908a7420f70186a0da4691,the mirror mmdbms architecture,arjen p de vries mark g l m van doorn henk m blanken peter m g apers,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e9b564b7602d970409b6d7,distributed hypertext resource discovery through examples,soumen chakrabarti martin van den berg byron dom,vldb,1999
